Latitude,Longitude,Bedrooms,Bathrooms,Square Feet,Year Built
33.9342115,-84.27512444,5,4,1964,1956
33.79069705,-84.6398708,4,3,2444,1972
39.97953489,-83.11675019,3,1,1015,1983
34.10159601,-84.46021567,3,2,1527,1989
33.83042063,-84.00459804,3,3,2128,1989
29.01785855,-81.05084629,4,4,3265,2016
33.49377693,-112.2751995,3,2,1198,1997
33.81992511,-112.1299092,5,2.5,1904,2005
33.39079086,-111.6893642,4,2.5,2230,2019
33.24596062,-111.6812224,5,2,2231,2002
27.75383793,-82.30793612,4,2,2019,2007
28.00328463,-82.40379136,3,2,1682,1958
27.80324329,-82.29355884,3,2,1523,2000
28.56371924,-81.57159664,2,1,824,1940
28.66879404,-81.32864848,3,1,874,1971
27.77109174,-82.37785674,3,2,1499,2021
29.48030183,-81.25674759,4,2,1889,2022
28.52467276,-81.44302043,3,2,1171,1990
28.10185864,-81.44686162,3,2,1165,2020
33.83405594,-84.58992157,3,2,1229,1974
33.71241369,-84.2200514,6,3,2601,1970
33.80619768,-83.92843497,4,3,2545,2022
34.39661863,-83.99642561,3,3,1837,2023
33.77448394,-84.59738856,3,2,1241,1993
34.02266256,-83.95752641,3,2,1066,1985
33.914203,-84.28628985,5,4,3048,1956
34.03965275,-84.78856613,5,3,3046,2007
34.17603728,-83.88486061,3,2,1090,1991
33.81161822,-84.15620986,3,2,1147,1978
33.73993134,-84.20036608,3,2,1301,1983
33.73037044,-84.39266258,2,1,999,1920
33.73787369,-84.19846781,5,3,1943,1986
33.93617057,-84.9598383,3,2,1110,2001
29.82432035,-95.85211324,4,2.1,2619,2020
34.01132141,-84.0160377,4,3,2257,1989
29.54030162,-95.42796892,4,3.1,3386,2007
29.55526792,-95.5773714,4,2.1,2292,1987
29.92860049,-95.75110634,3,2,1507,2023
30.00939308,-95.69074224,3,2,2136,1995
29.77371065,-95.87817907,5,3.1,4398,2012
36.20226179,-115.2928253,2,2,1493,1994
35.97446247,-115.148927,4,3,2671,2002
36.06314324,-115.306176,3,3,1465,2004
36.16975707,-115.2761038,2,3,1244,1994
36.11451711,-115.2941322,3,2,1280,1999
36.15322422,-115.325705,3,3,1862,2005
36.23546218,-115.1923911,5,3,2867,2003
35.96398065,-115.1647267,3,3,1880,2007
36.09166391,-115.0963322,3,2,1062,1973
28.55869689,-81.19672437,3,2,1104,1986
28.37081421,-81.42569789,4,3,2667,2000
29.08167511,-81.28706668,4,3,2249,2022
33.76079968,-84.28140023,4,1,1219,1953
33.77300282,-84.16238908,4,3,1797,1998
33.72087729,-84.02161007,3,2,1306,1964
33.77843391,-84.09145815,3,2,1777,1991
34.1636004,-83.75410142,4,3,2366,2021
33.61914577,-84.48358688,4,3,2864,2003
38.7305073,-90.30530305,2,2,1374,2017
34.08919704,-84.20791767,5,4,3064,1998
33.70844706,-84.28509112,5,3,1806,1986
33.81733252,-84.67886542,3,3,1749,1997
33.55934538,-84.20384474,3,2,1281,1996
38.7560581,-90.53802119,3,2,1852,1999
38.74106382,-90.29993604,3,2,888,1968
38.75543398,-90.33036443,2,1,10773,2014
35.21569564,-97.45912523,3,2,1611,2023
35.52147368,-97.75656053,3,2,1682,2023
35.59555242,-97.69273519,3,2,1461,2021
35.21776842,-97.46051472,3,2,1380,2023
30.16638464,-95.43469509,3,2,1581,1970
33.72554895,-84.3329462,2,1,899,1950
28.05223076,-82.6078521,3,2,2032,1991
27.81070724,-82.77042732,3,2,984,1958
28.21141368,-81.41749233,3,2,1835,1985
33.36958874,-96.55557426,3,2,1787,2023
33.14656409,-96.6809597,4,3,2634,1999
36.14530006,-115.2836458,3,3,3042,1993
33.12185743,-96.49736262,3,2,1406,2020
36.11816749,-115.0355455,3,2,1585,1968
25.98874905,-80.25262183,3,2,1313,1968
30.11446728,-95.46635623,4,2,2116,1982
38.70328523,-90.26686548,2,1,929,1946
29.81395533,-94.83013734,3,2.1,2060,2021
30.18166356,-95.51403877,4,2,2208,2009
30.23117516,-95.6717826,4,2,1250,2021
30.04891418,-95.53972645,4,2.1,3583,2007
36.03993226,-115.0742517,3,3,2001,1993
29.55524442,-95.58042971,4,3,3562,2014
25.77327848,-80.26547948,5,3,1884,1952
32.23541722,-110.8070957,2,2,1247,1970
33.47467595,-84.52071821,4,5,4292,2020
33.7280534,-84.41940523,3,2,1457,1930
33.91060491,-84.97285399,3,2,1131,2001
25.75130657,-80.48145234,4,3,2540,2003
34.10327092,-84.40434874,3,2,1393,1983
28.57042069,-81.21805132,4,3,2492,1999
29.57325137,-95.59879455,4,2,2161,1978
28.22151543,-81.59036985,4,3,2112,2023
27.68541902,-82.32767077,3,3,2052,2022
38.590917,-90.28298974,2,1,1102,1939
26.62044251,-82.01099684,3,2,1711,2006
25.99956542,-80.16015321,3,1,882,1956
29.72014762,-95.5893592,3,2,2135,1976
29.84060453,-95.03067609,3,1,1404,1960
32.95526071,-96.68393277,3,3,2611,2019
28.14867313,-82.69450711,4,3,2474,1996
27.87431276,-82.81637054,2,2,1057,1968
33.18455406,-96.93822723,4,3,2205,2012
33.79458939,-84.72791263,5,4,1676,1999
33.66931688,-84.73529584,4,3,2988,1999
35.25902637,-81.01670405,4,4,2574,2008
35.10138224,-80.75718472,3,2,1757,1976
35.36426675,-80.80668213,5,3,2589,1989
34.98344019,-89.99348995,3,2,1168,1982
32.94687833,-96.72357252,4,3,1991,1980
32.8584485,-97.40559312,3,2,1540,2006
32.79038462,-96.71687517,3,2,1720,1942
28.20768613,-81.56293532,3,2,2013,1993
27.85902646,-82.21486538,4,4,2567,2007
27.87946196,-82.81681483,3,2,1822,1970
28.2083206,-81.31514068,5,4,3797,2023
27.84352216,-82.25574369,3,3,1996,1974
28.34188881,-82.67735066,3,2,1791,1973
28.75611983,-81.56561889,3,4,3308,2010
28.79144009,-81.67948165,3,3,1933,1927
26.97618618,-82.35220249,3,3,2395,2021
27.94788825,-82.41977239,1,1,1648,1923
27.0701902,-82.41925016,3,2,1226,1977
27.95866819,-82.73506151,3,2,2907,2021
27.92829477,-82.33802109,5,3,2741,2020
27.7952241,-82.3071174,3,2,1754,2005
28.65553777,-81.32698769,4,2,1659,1972
33.0635776,-96.75735792,5,3,3004,2006
33.19922755,-96.79246944,4,2,2066,2006
32.53753813,-96.65207569,3,2,1370,2021
32.56562106,-96.84148703,5,2,2249,2019
32.91680889,-96.40090065,4,3,2311,2016
32.96161005,-96.7144494,3,2,1210,1966
32.70384555,-97.40135897,3,2,1722,1942
32.93523624,-96.70224316,4,2,1846,1970
33.36487653,-96.58898298,3,3,2202,2006
32.85844725,-96.45678389,3,2,1247,1983
32.6764618,-96.58243384,4,2,1696,2015
35.25777364,-80.9199125,3,2,1216,1954
35.2764495,-80.96877604,3,2,1054,2000
35.51231836,-80.56045751,3,2,1263,2021
35.32129102,-80.6331055,3,2,1193,1995
35.46412686,-80.83224336,3,3,1361,2004
32.96958748,-96.87055771,3,2,1320,1956
33.16086516,-97.05456414,3,3,2410,2023
33.17132968,-96.87238285,4,2,1704,2023
32.91640403,-97.3997855,3,2,1536,2017
32.92646613,-97.38188122,30,2,1585,2010
32.73526918,-96.49196609,3,2,1695,1999
32.96439318,-96.31823887,4,3,2519,2020
32.77087718,-96.42437183,4,2,2518,2004
32.880889,-96.98617258,4,3,3375,1996
32.71940159,-97.12539295,3,2,1515,1973
32.61754248,-97.37838589,5,2,2199,1998
32.88752477,-97.41656643,3,2,1641,2009
32.94806251,-97.38304426,3,2,1632,2010
32.95967756,-96.86903719,3,2,1595,1962
32.35496668,-96.49153809,4,3,1848,2022
33.12879251,-96.9851928,3,2,1602,2023
32.66316881,-97.08957481,3,2,1587,1994
32.64687401,-97.38484932,3,2,1236,2022
32.49687481,-97.35056187,3,2,1662,2021
32.85068109,-97.23676466,5,3,1819,1971
32.9066909,-96.3793556,4,2,2085,2018
32.91574327,-96.84683153,4,3,2399,1969
33.14713939,-97.06943871,4,3,3267,1997
35.28378833,-97.45805346,4,2,1700,2012
35.39753664,-97.53283616,3,2,1758,1961
35.66337717,-97.50452428,3,2,1357,1983
35.62870754,-97.66028811,3,2.1,1896,2010
35.63409712,-97.45395283,3,1,1203,1955
30.02438139,-95.20337827,3,2.1,1282,1980
30.28501059,-95.15579337,4,2.1,1691,2022
30.14608717,-95.41593381,4,2,1758,1982
29.43768318,-95.1021476,3,2,1887,2006
28.33622464,-81.4427755,3,3,1871,2000
27.93295772,-81.74134616,4,2,1642,2022
29.60417599,-95.72117385,3,2,1835,1998
29.96798192,-95.46252368,3,2,1761,1983
29.39507359,-95.08941112,3,2.1,1379,2020
30.04166271,-95.29725806,3,2.1,1465,2007
29.95988518,-95.46897749,4,2.1,2434,1996
29.66477375,-95.15540143,4,2,2920,1976
30.44325751,-95.48805543,3,2,1556,1996
29.76407158,-95.86119062,4,3,2434,2014
29.96531834,-95.43039319,4,2,1490,2012
29.78237857,-95.94934039,3,2,1239,2021
29.80937698,-95.70778542,3,2.1,2249,2007
29.67467307,-95.60338507,3,2,1552,2009
30.00492323,-95.55796938,4,2.1,2306,1977
28.67322278,-81.51965329,3,2,1252,1995
27.44631759,-82.51334072,3,2,1921,1991
27.02371662,-82.40307596,3,2,1400,1977
28.12389521,-81.6555505,3,2,1261,2022
28.02869898,-82.50859746,3,2,1121,1950
27.06107334,-82.4228439,3,2,1880,1974
27.96605341,-82.01196604,3,2,1934,2017
28.57867786,-81.34202818,2,1,1118,1947
27.84381048,-82.25532558,5,3,2773,2016
28.58959562,-81.49814857,4,2,1769,1971
29.55085928,-81.26821107,3,2,2224,2001
28.16826332,-82.69095209,2,1,983,1977
28.28794349,-81.50042595,5,4,3854,2019
28.57794467,-81.47491526,6,2,1836,1966
28.53511513,-81.58178917,4,2,1980,2004
28.78299603,-81.90609517,2,1,924,1973
28.27330539,-82.45708065,3,3,1986,2020
28.52131622,-81.73531257,3,2,1220,1999
28.64981215,-81.48467084,3,2,1616,1988
28.14253326,-81.95851797,4,2,1676,2020
28.30699367,-81.37046517,3,2,1475,2002
27.87620577,-82.53729203,4,4,2727,1915
28.17429223,-81.62469719,3,2,1519,2018
27.54049188,-82.46285915,3,2,1430,2002
27.8682305,-82.77403616,3,3,2098,1989
28.17879163,-82.74126758,4,1,1599,1966
27.92620499,-82.23452987,4,3,2268,1996
27.87403472,-82.26768559,3,2,1284,2005
27.95622719,-82.30174472,3,2,1252,2004
26.60838551,-81.64640994,3,2,1755,2019
28.78775971,-81.70970498,3,2,1191,1990
27.93496678,-82.31624135,3,2,1183,1985
28.54859038,-81.62258725,5,5,4059,2019
29.56843375,-95.7742024,4,2,2103,2022
29.64587871,-95.446033,3,2,1989,1964
30.04988485,-95.33723999,3,2,1382,1982
30.07898692,-95.40997117,3,2,1667,1982
29.7014692,-95.20399893,3,1.1,1574,1955
30.04076779,-95.45674896,4,2.1,2129,2001
29.83108339,-95.8558619,4,3.1,3186,2022
29.86473239,-95.65801967,3,2,1309,1999
29.7158707,-95.69016295,3,2.1,1797,2004
30.27561457,-95.43008518,4,2.1,2839,1972
29.73878643,-95.84914463,4,3,2924,2015
29.82226759,-95.15367838,4,2,1528,1979
30.00080165,-95.27440637,4,2,1372,2006
29.95359781,-95.67511453,3,2,1847,1995
29.83406991,-95.70524056,3,2,2001,2007
29.54750303,-95.78263373,3,2,1599,1995
29.84389094,-95.65894425,3,2,1588,1977
29.5970427,-95.3379672,4,2.1,2370,2009
29.89771132,-95.16876562,4,2,1669,2013
30.07601652,-95.54706484,4,2,2110,2012
29.81951144,-95.69293264,3,2,1252,2003
30.14710748,-95.5679307,3,2,1701,2007
29.53401229,-95.50230276,4,2.1,2437,2012
29.68978672,-95.6295474,3,2,1527,1979
29.66752195,-95.70453154,4,2,2150,2004
29.67615344,-95.83701603,4,3,2488,2023
29.61188925,-95.2280795,3,2,1242,1977
29.72467186,-94.96790187,1,1,1218,1935
29.6516324,-95.22986059,3,1,1098,1954
29.85739476,-95.27857086,3,1.1,1045,1967
30.11995745,-95.37796988,3,2.1,1619,2010
30.47918358,-95.5220656,3,2,1332,2003
29.69502929,-95.36954733,3,3.1,1741,2021
29.80585197,-95.35686304,2,1.1,1019,1945
29.66083921,-95.05124044,3,2,1657,2001
36.17984181,-115.3593881,4,4,2755,2022
35.98718458,-115.2014988,3,3,2856,2002
36.11417816,-115.3151374,5,3,2203,1988
36.25480925,-115.2078384,3,3,2180,2022
36.30834508,-115.1521273,4,3,2757,2007
30.14979379,-95.10218787,4,2,1882,2019
30.20507145,-95.59284475,4,2,1729,2006
36.19738757,-115.3245804,3,3,1593,2005
36.05251154,-115.194605,5,4,2424,2020
36.25733549,-115.1370581,3,2,1127,1998
35.98917615,-115.1123234,4,3,1821,1999
36.12682932,-115.2751822,4,3,2922,1997
36.27598754,-115.0954411,3,2,1921,2005
36.1259453,-115.2515458,2,3,1312,1994
36.10418046,-115.219037,4,3,2325,2004
36.34059622,-115.2470337,3,3,1763,2009
36.21059273,-115.3532072,3,2,1606,1999
36.12036071,-114.9963747,4,3,1717,2005
36.04622531,-115.310908,3,3,2305,2006
36.17564766,-115.3605207,4,3,3132,2009
36.271404,-115.3533069,3,3,2806,2018
35.94342575,-115.0867432,3,3,2484,2006
36.07015763,-115.2674664,2,2,1360,1997
36.12677779,-115.0621521,1,1,1992,1969
36.08326026,-115.161023,3,2,1646,2007
36.19046386,-115.3309199,2,2,1273,1998
36.18057043,-115.3642621,2,2,1302,1998
36.18736413,-115.3537423,3,2,1899,2002
36.28765041,-115.3528913,4,3,1949,2017
33.22205634,-111.7384574,4,3,2377,2009
28.42630374,-81.63216227,4,4,2807,2022
28.58282866,-81.44622181,3,2,1523,1961
28.27220943,-81.68426341,4,2,1634,2023
28.59430832,-81.31955703,3,2,1618,1962
27.00351908,-82.1010268,2,1,790,1959
28.22683144,-82.74749205,2,2,1381,1968
28.60762144,-81.76361563,4,7,2079,2023
34.95279662,-89.80706066,3,2,1312,1994
33.70099608,-84.79472938,4,3,1705,1988
33.97274388,-84.40546114,4,3,2167,1976
33.74514121,-84.52086388,4,4,2166,1962
36.03295362,-115.0791545,4,3,1901,2013
36.19297743,-115.1455467,3,2,1387,1971
35.96302829,-115.1758222,4,3,2092,2021
36.26690974,-115.1186835,3,3,1538,2020
36.0244017,-115.2649796,4,3,1785,2008
36.08448302,-115.0163792,3,3,1399,2005
36.12936927,-115.3206293,4,3,2513,2002
35.961371,-115.1400165,3,4,1699,2004
36.18096024,-115.2847986,4,3,2102,1987
36.16706062,-115.3595313,4,3,3013,2000
29.4713088,-95.44238181,4,2.1,2266,2020
29.52576424,-95.46213548,5,3,3084,2004
36.06416064,-115.1035871,4,2,1683,1988
29.36247292,-94.99055333,3,1,897,1977
30.01222206,-95.28708915,4,2.1,2490,2007
29.57187632,-95.76940153,3,2,1066,1960
33.96492471,-84.61519478,6,5,6130,2002
33.10315156,-96.84674196,3,2,1602,1979
33.71297851,-84.42410644,3,2,1439,2003
30.02619922,-95.28877475,4,2,1398,1980
33.68775467,-112.0311167,4,3,2417,2012
29.92567993,-95.73325161,4,3.1,3607,2008
33.68173912,-84.23616555,4,3,2203,1992
29.69004185,-95.66828258,4,2.1,2145,2016
32.21260259,-110.828796,3,3,1696,2007
33.08015145,-96.73335259,4,3,3048,1999
33.65316727,-112.3426295,2,1.75,1997,1983
30.07836245,-95.36476598,3,2,2097,2019
29.72777243,-95.54517941,4,2.1,2636,1970
25.48939378,-80.39116976,3,2,1491,2005
29.87502993,-95.24486116,4,2.1,1772,2003
30.06277494,-95.47123186,3,2,1456,1978
39.85604242,-82.7704034,4,3,2248,2022
26.02711839,-80.13648536,2,2,1035,1955
28.49431909,-81.49778533,3,3,1937,1984
35.97278636,-115.1152376,4,3,2985,2000
33.1880417,-96.66679805,3,2,2152,2008
32.89306513,-97.23346172,3,2,1122,1984
32.217262,-110.9581001,3,3,1593,2022
36.24947836,-115.1610555,3,3,2048,2020
30.2787944,-81.6880573,2,2,1232,1916
32.57578878,-97.30308935,3,2,1391,1999
28.24425182,-82.26787013,5,3,2466,2022
33.24408591,-96.91876505,3,2,1818,2006
27.95642407,-81.99540067,4,2,1816,2022
32.97584676,-97.35446187,4,2,1864,2023
28.11490844,-81.43177018,3,2,1626,1980
32.8843687,-97.11020307,3,2,2192,1985
28.295571,-81.67592666,4,3,2057,1994
34.32330673,-83.79409741,2,3,1236,1973
27.96295181,-81.71436007,3,2,1277,2008
33.4919362,-84.12538763,5,4,4128,2014
28.05598429,-81.76771547,3,2,1708,2019
33.35854428,-112.0735167,6,3,3287,2003
28.30762716,-81.36463459,4,2,1844,2022
29.77768977,-95.24751888,3,2.1,1670,1979
28.67701446,-81.33010015,3,2,1346,1992
35.09964852,-80.88033542,3,3,1836,2023
28.0752572,-82.40341417,3,2,1273,1963
25.99702005,-80.36310413,3,2,1360,1995
28.50564616,-82.50401361,3,2,1395,2002
32.65239245,-97.37152271,3,3,1743,2015
33.22690514,-111.6455886,7,4.5,3512,2022
30.33153397,-95.4897713,3,2,1397,2019
28.046358,-81.66153093,4,3,2678,2004
30.43885542,-95.55260276,3,2,1422,2009
27.97051509,-81.6855716,3,2,1242,2008
29.5532451,-95.81099468,4,3,2047,2014
26.58155333,-81.9820135,3,2,1253,2022
29.62602777,-95.38280712,3,2,1237,2014
36.04490331,-115.0861231,4,3,2091,1990
29.88257975,-95.62561091,3,2,1711,1993
35.97973002,-114.9319954,3,3,1631,2006
35.90590064,-115.0916736,4,4,3033,2005
36.27309136,-115.3352282,5,4,3075,2023
29.89936337,-95.12297681,3,2,1481,1979
36.04943841,-115.1919496,4,4,4083,2007
36.08007194,-115.046786,3,2,1851,1989
36.03338028,-114.9649686,6,8,4728,2020
29.5356828,-95.504602,3,2,1813,2005
36.18391213,-115.3613599,3,3,1808,2020
30.07665489,-95.50347324,3,2,1251,2011
28.43973468,-81.66118666,4,3,2153,2015
28.26294368,-81.44711908,4,2,1639,2005
27.86992859,-82.25871434,4,2,2335,1987
29.74108905,-95.77130883,4,2.1,2154,2001
30.16968252,-95.21829892,3,2,892,2023
29.90520744,-95.66067237,4,2,2416,2013
32.93734737,-96.60581103,3,2,1756,1974
33.14211397,-97.20802024,4,3,2407,2005
33.16537109,-96.91021799,3,2,1902,2018
33.16335438,-96.92612177,3,2,1634,2003
33.12747766,-96.81660672,4,3,3016,2000
32.75801678,-96.40982165,3,2,1435,2006
28.00606577,-82.43830509,3,2,1206,2000
28.23694651,-82.30377465,4,2,1903,2006
32.85410529,-96.90253835,4,2,1872,1955
35.28257188,-80.85939081,3,1,1076,1957
33.12024429,-97.23336668,5,5,4225,2016
28.64249504,-81.182007,4,2,1990,2001
28.49883432,-81.61652055,4,3,1949,2022
33.63988013,-84.45094077,3,3,1471,2002
29.70808125,-95.58032684,4,2,2001,1977
28.76260068,-81.88096024,5,3,2431,2022
33.7305177,-84.41783588,3,2,2299,1920
32.72506519,-96.80963737,3,2,1151,1936
25.62518878,-80.4227148,3,3,1904,1989
33.70922801,-84.34854683,3,2,1150,1964
25.87531733,-80.21461576,2,1,804,1957
38.67776554,-90.2739487,3,1,1071,1939
33.68121188,-84.40321383,3,2,1091,1950
33.40124952,-112.069067,4,2,1975,2004
33.98475818,-84.44403959,5,3,2598,1974
29.98721244,-95.45795123,5,2.1,2410,1981
29.77358905,-95.60373334,4,3.1,3195,2008
35.982768,-115.2635799,2,3,1582,2017
35.97656196,-115.1830689,4,3,2021,2007
33.18192262,-96.48217436,3,2,1364,2023
30.00395288,-95.53659404,3,2,1593,1978
29.92951409,-95.30947317,3,2.1,1510,2020
29.98504026,-95.20052282,3,2.1,2127,1997
29.82195466,-95.72326914,3,2.1,2546,2005
30.05817886,-95.36604915,3,2,2169,2007
29.76698589,-95.78775152,3,1,1239,1983
29.82530801,-95.80977183,4,2.1,1876,2018
30.01297021,-95.40591742,3,2,1428,2015
30.08156157,-95.41556406,3,2,1519,2002
30.28244831,-95.46418791,4,2.1,1880,2023
30.28920497,-95.45829619,3,2,1360,2023
29.50788286,-95.01084518,2,1,1103,1980
30.29150179,-95.49237903,2,1,1324,1948
29.66438884,-95.10800245,4,2,2042,1965
29.51366504,-95.81520819,4,2.1,3144,2015
30.02466479,-95.57551306,3,2,2449,2000
29.65893743,-95.65199451,4,2,2867,2003
29.87306862,-95.7479852,3,2,1934,2005
30.4133371,-95.38712205,3,2,1654,2023
30.09271894,-95.24537268,3,2,1206,1998
29.65306195,-95.35680463,4,2.1,2007,2020
30.32976036,-95.33664561,4,2,1691,2021
35.67761745,-97.57145217,3,2,1379,2015
35.21711596,-97.43810311,3,2,1418,2003
35.47287608,-97.69585638,4,2,1519,2016
32.88471426,-96.6921014,3,2,1664,1961
32.65319532,-96.76188569,4,2,1478,1971
35.6301088,-97.55589241,3,2.1,1477,2008
29.7277406,-95.59449654,4,2,1879,1982
29.84704929,-95.85595195,3,2.1,1625,2019
30.05917728,-95.45174495,4,2,2466,1977
32.67929954,-96.99347453,4,2,2142,1973
33.05903724,-96.82621526,4,3,2036,2009
33.17097119,-96.76497677,3,3,2268,2015
32.82711179,-97.54962875,4,2,1760,2016
32.83716077,-97.42173402,2,2,1535,1983
33.11193821,-96.8019213,3,2,2068,2000
32.95423313,-96.67393838,5,4,2813,1991
32.84635502,-96.98371381,3,2,1478,1969
27.82718016,-82.6791783,4,2,1551,1957
28.80660016,-81.26350576,4,2,1462,2014
27.86227726,-82.26370861,4,3,1889,2003
28.1675932,-81.46413335,3,2,1960,1992
34.09701235,-83.7400847,5,4,3964,2022
32.97719746,-96.89508951,3,2,1234,1962
32.94284964,-96.37520249,3,2,1825,2006
25.71963392,-80.38139611,4,3,2412,1992
25.78433176,-80.25010949,3,2,1945,1946
25.74617078,-80.28621401,3,2,2630,1980
25.93233605,-80.19798286,2,1,912,1953
26.49567994,-80.13027086,3,2,2083,1992
26.1799007,-80.18686898,1,1,1913,1964
26.16189301,-80.31726543,4,2,1716,1981
26.58086913,-81.67979928,3,2,1627,2020
26.5698661,-81.98120355,3,2,1736,1987
27.08353288,-82.14795086,3,2,1214,1999
26.62310187,-81.99371769,3,2,1844,1987
33.86101846,-83.94995843,3,2,2012,2001
34.0333576,-84.38510853,5,3,2406,1985
34.02501179,-84.58893039,4,3,1393,1984
33.00657002,-96.93236837,4,3,2205,2018
32.60771997,-97.08672697,3,2,1672,1986
33.30844762,-96.57039593,3,2,1526,2020
32.42155156,-97.73305484,3,2,1269,1978
33.03638265,-97.20450262,4,2,2507,1996
32.9364068,-97.36445231,3,2,1722,2007
33.18019273,-96.92129097,3,2,1876,2013
32.69165735,-97.22958423,3,2,1752,1980
32.82089161,-96.34186658,4,2,1882,2022
32.91773813,-97.43101582,4,2,1948,2023
32.58638695,-97.31899758,2,1,1037,2006
32.60564213,-96.94719674,3,2,1592,1997
27.0028216,-82.16021827,4,2,1670,2023
26.59466841,-81.65229455,3,2,1456,2006
26.59455575,-81.95844132,3,2,1710,2001
26.65390917,-81.96156674,3,2,1673,1983
28.26898649,-82.74826295,2,1,687,1952
28.30121943,-82.44978434,4,3,1846,2023
28.16669625,-82.77702306,2,2,995,1967
28.90178672,-82.020596,3,2,1437,2023
27.07347153,-82.13403658,3,2,1378,2022
28.34522163,-82.66742851,2,2,1213,1971
27.94906954,-82.26882801,3,2,1604,1998
28.32395189,-81.26488507,4,3,2146,2023
27.99498092,-81.68809072,3,2,1470,2023
28.54077374,-81.3523565,3,2,1317,1987
28.60920036,-81.27327756,3,2,1447,1983
28.12428261,-82.01622656,6,3,3186,2006
27.9067554,-82.76407391,4,2,1958,1959
27.76429378,-82.33255955,3,2,1762,2016
32.63437004,-96.94733776,3,2,1497,1989
32.87380891,-97.25384197,3,2,1220,1977
32.95645164,-96.3088423,3,2,1817,2022
33.25269195,-96.85364749,3,2,1855,2014
32.85340752,-96.37103472,4,2,1858,2023
32.80640449,-96.71378373,4,3,1929,2000
33.16646612,-96.75665997,4,4,3162,2011
32.6269441,-97.33127177,3,2,1143,2011
33.0464471,-97.07796254,4,3,2506,2000
32.73808596,-97.80647405,3,3,2866,2008
32.9215984,-96.9830614,4,3,3038,1989
33.09206325,-96.8575425,4,3,3314,1999
32.66653527,-97.41845188,3,2,1603,1963
32.9711312,-96.44271092,5,3,3218,2023
28.84987491,-81.66852998,3,2,1484,2022
28.418082,-81.43463784,3,2,1467,1983
28.47848013,-81.52017598,4,3,2384,1999
27.97790007,-82.32283136,4,3,1989,2002
28.4130428,-81.77931155,3,3,2180,2023
